season,week,playerId,playerName,team,position,passYds,passTd,rushYds,rushTd,rec,recYds,recTd,fumblesLost
2022,11,00-0031280,D.Carr,LV,QB,307,2,0,0,0,0,0,0
2022,12,00-0031280,D.Carr,LV,QB,295,3,10,0,0,0,0,0
2022,13,00-0031280,D.Carr,LV,QB,250,2,0,0,0,0,0,0
2022,14,00-0031280,D.Carr,LV,QB,137,0,11,0,0,0,0,0
2022,15,00-0031280,D.Carr,LV,QB,231,3,0,0,0,0,0,0
2022,16,00-0031280,D.Carr,LV,QB,174,1,14,0,0,0,0,0
2022,1,00-0031325,S.Watkins,GB,WR,0,0,0,0,3,18,0,0
2022,2,00-0031325,S.Watkins,GB,WR,0,0,0,0,3,93,0,0
2022,7,00-0031325,S.Watkins,GB,WR,0,0,0,0,2,36,0,0
2022,8,00-0031325,S.Watkins,GB,WR,0,0,0,0,1,3,0,0
2022,9,00-0031325,S.Watkins,GB,WR,0,0,0,0,1,9,0,0
2022,10,00-0031325,S.Watkins,GB,WR,0,0,0,0,3,47,0,0
2022,11,00-0031325,S.Watkins,GB,WR,0,0,0,0,0,0,0,0
2022,16,00-0031325,S.Watkins,BAL,WR,0,0,0,0,1,40,0,0
2022,18,00-0031325,S.Watkins,BAL,WR,0,0,0,0,2,79,0,0
2022,19,00-0031325,S.Watkins,BAL,WR,0,0,0,0,1,12,0,0
2022,2,00-0031345,J.Garoppolo,SF,QB,154,1,5,1,0,0,0,0
2022,3,00-0031345,J.Garoppolo,SF,QB,211,1,0,0,0,0,0,0
2022,4,00-0031345,J.Garoppolo,SF,QB,239,1,3,0,0,0,0,0
2022,5,00-0031345,J.Garoppolo,SF,QB,253,2,-1,0,0,0,0,0
2022,6,00-0031345,J.Garoppolo,SF,QB,296,2,11,0,0,0,0,0
2022,7,00-0031345,J.Garoppolo,SF,QB,303,2,2,0,0,0,0,0
2022,8,00-0031345,J.Garoppolo,SF,QB,235,2,3,0,0,0,0,0
2022,10,00-0031345,J.Garoppolo,SF,QB,240,0,3,1,0,0,0,0
2022,11,00-0031345,J.Garoppolo,SF,QB,228,4,3,0,0,0,0,0
2022,12,00-0031345,J.Garoppolo,SF,QB,222,1,4,0,0,0,0,0
2022,13,00-0031345,J.Garoppolo,SF,QB,56,0,0,0,0,0,0,0
2022,1,00-0031376,J.McKinnon,KC,RB,0,0,22,0,3,27,0,0
2022,2,00-0031376,J.McKinnon,KC,RB,0,0,12,0,2,4,1,0
2022,3,00-0031376,J.McKinnon,KC,RB,0,0,20,0,0,0,0,0
2022,4,00-0031376,J.McKinnon,KC,RB,0,0,-1,0,1,1,0,0
2022,5,00-0031376,J.McKinnon,KC,RB,0,0,53,0,2,19,0,0
2022,6,00-0031376,J.McKinnon,KC,RB,0,0,1,0,3,29,0,0
2022,7,00-0031376,J.McKinnon,KC,RB,0,0,12,0,2,36,0,0
2022,9,00-0031376,J.McKinnon,KC,RB,0,0,4,0,6,40,0,0
2022,10,00-0031376,J.McKinnon,KC,RB,0,0,2,0,6,56,0,0
2022,11,00-0031376,J.McKinnon,KC,RB,0,0,24,0,1,0,0,0
2022,12,00-0031376,J.McKinnon,KC,RB,0,0,0,0,3,26,0,0
2022,13,00-0031376,J.McKinnon,KC,RB,0,0,51,0,2,9,1,0
2022,14,00-0031376,J.McKinnon,KC,RB,0,0,22,0,7,112,2,0
2022,15,00-0031376,J.McKinnon,KC,RB,0,0,52,1,8,70,1,0
2022,16,00-0031376,J.McKinnon,KC,RB,0,0,7,0,3,31,1,0
2022,17,00-0031376,J.McKinnon,KC,RB,0,0,4,0,5,52,2,0
2022,18,00-0031376,J.McKinnon,KC,RB,0,0,6,0,2,0,1,0
2022,20,00-0031376,J.McKinnon,KC,RB,0,0,25,0,0,0,0,0
2022,21,00-0031376,J.McKinnon,KC,RB,0,0,1,0,2,17,0,0
2022,22,00-0031376,J.McKinnon,KC,RB,0,0,34,0,3,15,0,0
2022,1,00-0031381,D.Adams,LV,WR,0,0,0,0,10,141,1,0
2022,2,00-0031381,D.Adams,LV,WR,0,0,0,0,2,12,1,0
2022,3,00-0031381,D.Adams,LV,WR,0,0,-4,0,5,36,1,0
2022,4,00-0031381,D.Adams,LV,WR,0,0,4,0,9,101,0,0
2022,5,00-0031381,D.Adams,LV,WR,0,0,0,0,3,124,2,0
2022,7,00-0031381,D.Adams,LV,WR,0,0,0,0,8,95,0,0
2022,8,00-0031381,D.Adams,LV,WR,0,0,-1,0,1,3,0,0
2022,9,00-0031381,D.Adams,LV,WR,0,0,0,0,10,146,2,0
2022,10,00-0031381,D.Adams,LV,WR,0,0,0,0,9,126,1,0
2022,11,00-0031381,D.Adams,LV,WR,0,0,0,0,7,141,2,0
2022,12,00-0031381,D.Adams,LV,WR,0,0,0,0,7,74,0,0
2022,13,00-0031381,D.Adams,LV,WR,0,0,0,0,8,177,2,0
2022,14,00-0031381,D.Adams,LV,WR,0,0,0,0,3,71,0,0
2022,15,00-0031381,D.Adams,LV,WR,0,0,0,0,4,28,0,0
2022,16,00-0031381,D.Adams,LV,WR,0,0,0,0,2,15,0,0
2022,17,00-0031381,D.Adams,LV,WR,0,0,0,0,7,153,2,0
2022,18,00-0031381,D.Adams,LV,WR,0,0,0,0,5,73,0,0
2022,1,00-0031382,J.Landry,NO,WR,0,0,0,0,7,114,0,0
2022,2,00-0031382,J.Landry,NO,WR,0,0,0,0,4,25,0,0
2022,3,00-0031382,J.Landry,NO,WR,0,0,0,0,2,22,0,0
2022,4,00-0031382,J.Landry,NO,WR,0,0,0,0,2,7,0,0
2022,10,00-0031382,J.Landry,NO,WR,0,0,0,0,3,37,0,0
2022,11,00-0031382,J.Landry,NO,WR,0,0,0,0,3,33,1,0
2022,12,00-0031382,J.Landry,NO,WR,0,0,0,0,2,20,0,0
2022,13,00-0031382,J.Landry,NO,WR,0,0,0,0,2,14,0,0
2022,15,00-0031382,J.Landry,NO,WR,0,0,0,0,0,0,0,0
2022,1,00-0031384,R.Rodgers,LAC,TE,0,0,0,0,0,0,0,0
2022,9,00-0031384,R.Rodgers,LAC,TE,0,0,0,0,0,0,0,0
2022,10,00-0031384,R.Rodgers,LAC,TE,0,0,0,0,1,4,0,0
2022,1,00-0031408,M.Evans,TB,WR,0,0,0,0,5,71,1,0
2022,2,00-0031408,M.Evans,TB,WR,0,0,0,0,3,61,0,0
2022,4,00-0031408,M.Evans,TB,WR,0,0,0,0,8,103,2,0
2022,5,00-0031408,M.Evans,TB,WR,0,0,0,0,4,81,0,0
2022,6,00-0031408,M.Evans,TB,WR,0,0,0,0,4,42,0,0
2022,7,00-0031408,M.Evans,TB,WR,0,0,0,0,9,96,0,0
2022,8,00-0031408,M.Evans,TB,WR,0,0,0,0,6,123,0,0
2022,9,00-0031408,M.Evans,TB,WR,0,0,0,0,5,40,0,0
2022,10,00-0031408,M.Evans,TB,WR,0,0,0,0,5,54,0,0
2022,12,00-0031408,M.Evans,TB,WR,0,0,0,0,2,31,0,0
2022,13,00-0031408,M.Evans,TB,WR,0,0,0,0,4,59,0,0
2022,14,00-0031408,M.Evans,TB,WR,0,0,0,0,4,44,0,0
2022,15,00-0031408,M.Evans,TB,WR,0,0,0,0,5,83,0,0
2022,16,00-0031408,M.Evans,TB,WR,0,0,0,0,3,29,0,0
2022,17,00-0031408,M.Evans,TB,WR,0,0,0,0,10,207,3,0
2022,19,00-0031408,M.Evans,TB,WR,0,0,0,0,6,74,0,0
2022,1,00-0031428,A.Robinson,LA,WR,0,0,0,0,1,12,0,0
2022,2,00-0031428,A.Robinson,LA,WR,0,0,0,0,4,53,1,0
2022,3,00-0031428,A.Robinson,LA,WR,0,0,0,0,2,23,0,0
2022,4,00-0031428,A.Robinson,LA,WR,0,0,0,0,2,7,0,0
2022,5,00-0031428,A.Robinson,LA,WR,0,0,0,0,3,12,0,0
2022,6,00-0031428,A.Robinson,LA,WR,0,0,0,0,5,63,1,0
2022,8,00-0031428,A.Robinson,LA,WR,0,0,0,0,5,54,0,0
2022,9,00-0031428,A.Robinson,LA,WR,0,0,0,0,3,24,0,0
2022,10,00-0031428,A.Robinson,LA,WR,0,0,0,0,4,44,0,0
2022,11,00-0031428,A.Robinson,LA,WR,0,0,0,0,4,47,1,0
2022,4,00-0031484,C.Manhertz,JAX,TE,0,0,0,0,1,0,0,0
2022,5,00-0031484,C.Manhertz,JAX,TE,0,0,0,0,2,15,0,0
2022,8,00-0031484,C.Manhertz,JAX,TE,0,0,0,0,1,-1,0,0
2022,9,00-0031484,C.Manhertz,JAX,TE,0,0,0,0,1,7,0,0
2022,13,00-0031484,C.Manhertz,JAX,TE,0,0,0,0,0,0,0,0
2022,14,00-0031484,C.Manhertz,JAX,TE,0,0,0,0,1,21,0,0
2022,1,00-0031503,J.Winston,NO,QB,269,2,9,0,0,0,0,0
2022,2,00-0031503,J.Winston,NO,QB,236,1,2,0,0,0,0,0
2022,3,00-0031503,J.Winston,NO,QB,353,1,5,0,0,0,0,0
2022,1,00-0031544,A.Cooper,CLE,WR,0,0,0,0,3,17,0,0
2022,2,00-0031544,A.Cooper,CLE,WR,0,0,0,0,9,101,1,0
2022,3,00-0031544,A.Cooper,CLE,WR,0,0,0,0,7,101,1,0
2022,4,00-0031544,A.Cooper,CLE,WR,0,0,0,0,1,9,0,0
2022,5,00-0031544,A.Cooper,CLE,WR,0,0,0,0,7,76,1,0
2022,6,00-0031544,A.Cooper,CLE,WR,0,0,0,0,4,44,1,0
2022,7,00-0031544,A.Cooper,CLE,WR,0,0,0,0,3,74,0,0
2022,8,00-0031544,A.Cooper,CLE,WR,0,0,0,0,5,131,1,0
2022,10,00-0031544,A.Cooper,CLE,WR,0,0,0,0,3,32,0,0
2022,11,00-0031544,A.Cooper,CLE,WR,0,0,0,0,8,113,2,0
2022,12,00-0031544,A.Cooper,CLE,WR,0,0,0,0,7,94,0,0
2022,13,00-0031544,A.Cooper,CLE,WR,0,0,0,0,4,40,0,0
2022,14,00-0031544,A.Cooper,CLE,WR,0,0,0,0,2,42,0,0
2022,15,00-0031544,A.Cooper,CLE,WR,0,0,0,0,4,58,0,0
2022,16,00-0031544,A.Cooper,CLE,WR,0,0,0,0,6,72,0,0
2022,17,00-0031544,A.Cooper,CLE,WR,0,0,0,0,3,105,2,0
2022,18,00-0031544,A.Cooper,CLE,WR,0,0,0,0,2,51,0,0
2022,6,00-0031545,K.White,NO,WR,0,0,0,0,0,0,0,0
2022,7,00-0031545,K.White,NO,WR,0,0,0,0,1,64,0,0
2022,9,00-0031545,K.White,NO,WR,0,0,0,0,1,10,0,0
2022,10,00-0031545,K.White,NO,WR,0,0,0,0,0,0,0,0
2022,1,00-0031547,D.Parker,NE,WR,0,0,0,0,1,9,0,0
2022,2,00-0031547,D.Parker,NE,WR,0,0,0,0,0,0,0,0
2022,3,00-0031547,D.Parker,NE,WR,0,0,0,0,5,156,0,0
2022,4,00-0031547,D.Parker,NE,WR,0,0,0,0,2,24,1,0
2022,6,00-0031547,D.Parker,NE,WR,0,0,0,0,4,64,0,0
2022,7,00-0031547,D.Parker,NE,WR,0,0,0,0,3,68,0,0
2022,8,00-0031547,D.Parker,NE,WR,0,0,0,0,0,0,0,0
2022,11,00-0031547,D.Parker,NE,WR,0,0,0,0,2,19,0,0
2022,12,00-0031547,D.Parker,NE,WR,0,0,0,0,4,80,0,0
2022,13,00-0031547,D.Parker,NE,WR,0,0,0,0,2,16,0,0
2022,14,00-0031547,D.Parker,NE,WR,0,0,0,0,2,24,0,0
2022,18,00-0031547,D.Parker,NE,WR,0,0,0,0,6,79,2,0
2022,1,00-0031549,N.Agholor,NE,WR,0,0,0,0,3,28,0,0
2022,2,00-0031549,N.Agholor,NE,WR,0,0,0,0,6,110,1,0
2022,3,00-0031549,N.Agholor,NE,WR,0,0,0,0,2,41,0,0
2022,4,00-0031549,N.Agholor,NE,WR,0,0,0,0,3,46,0,0
2022,5,00-0031549,N.Agholor,NE,WR,0,0,0,0,0,0,0,0
2022,7,00-0031549,N.Agholor,NE,WR,0,0,0,0,0,0,0,0
2022,8,00-0031549,N.Agholor,NE,WR,0,0,0,0,1,2,0,0
2022,11,00-0031549,N.Agholor,NE,WR,0,0,0,0,2,18,0,0
2022,12,00-0031549,N.Agholor,NE,WR,0,0,0,0,6,65,1,0
2022,13,00-0031549,N.Agholor,NE,WR,0,0,0,0,2,17,0,0
2022,14,00-0031549,N.Agholor,NE,WR,0,0,0,0,5,32,0,0
2022,15,00-0031549,N.Agholor,NE,WR,0,0,0,0,1,3,0,0
2022,17,00-0031549,N.Agholor,NE,WR,0,0,0,0,0,0,0,0
2022,18,00-0031549,N.Agholor,NE,WR,0,0,0,0,0,0,0,0
2022,11,00-0031558,M.Williams,ARI,TE,0,0,0,0,1,7,0,0
2022,15,00-0031558,M.Williams,ARI,TE,0,0,0,0,2,11,0,0
2022,6,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,1,2,1,0
2022,9,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,1,6,0,0
2022,10,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,1,6,0,0
2022,11,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,1,17,0,0
2022,12,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,2,9,1,0
2022,13,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,1,7,1,0
2022,15,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,2,20,0,0
2022,16,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,0,0,0,0
2022,17,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,4,49,0,0
2022,18,00-0031585,M.Pruitt,ATL,TE,0,0,0,0,3,34,1,0
2022,1,00-0031588,S.Diggs,BUF,WR,0,0,0,0,8,122,1,0
2022,2,00-0031588,S.Diggs,BUF,WR,0,0,0,0,12,148,3,0
2022,3,00-0031588,S.Diggs,BUF,WR,0,0,0,0,7,74,0,0
2022,4,00-0031588,S.Diggs,BUF,WR,0,0,0,0,4,62,0,0
2022,5,00-0031588,S.Diggs,BUF,WR,0,0,0,0,8,102,1,0
2022,6,00-0031588,S.Diggs,BUF,WR,0,0,0,0,10,148,1,0
2022,8,00-0031588,S.Diggs,BUF,WR,0,0,0,0,6,108,1,0
2022,9,00-0031588,S.Diggs,BUF,WR,0,0,0,0,5,93,0,0
2022,10,00-0031588,S.Diggs,BUF,WR,0,0,0,0,12,128,0,0
2022,11,00-0031588,S.Diggs,BUF,WR,0,0,0,0,4,48,1,0
2022,12,00-0031588,S.Diggs,BUF,WR,0,0,0,0,8,77,1,0
2022,13,00-0031588,S.Diggs,BUF,WR,0,0,0,0,7,92,1,0
2022,14,00-0031588,S.Diggs,BUF,WR,0,0,0,0,3,37,0,0
2022,15,00-0031588,S.Diggs,BUF,WR,0,0,-3,0,5,60,0,0
2022,16,00-0031588,S.Diggs,BUF,WR,0,0,0,0,2,26,0,0
2022,18,00-0031588,S.Diggs,BUF,WR,0,0,0,0,7,104,1,0
2022,19,00-0031588,S.Diggs,BUF,WR,0,0,0,0,7,114,0,0
2022,20,00-0031588,S.Diggs,BUF,WR,0,0,0,0,4,35,0,0
2022,2,00-0031595,M.Burton,KC,FB,0,0,6,0,1,2,0,0
2022,3,00-0031595,M.Burton,KC,FB,0,0,2,0,0,0,0,0
2022,6,00-0031595,M.Burton,KC,FB,0,0,0,0,0,0,0,0
2022,9,00-0031595,M.Burton,KC,FB,0,0,0,0,1,9,0,0
2022,10,00-0031595,M.Burton,KC,FB,0,0,-1,0,0,0,0,0
2022,14,00-0031595,M.Burton,KC,FB,0,0,0,0,0,0,0,0
2022,1,00-0031610,D.Waller,LV,TE,0,0,0,0,4,79,0,0
2022,2,00-0031610,D.Waller,LV,TE,0,0,0,0,6,50,1,0
2022,3,00-0031610,D.Waller,LV,TE,0,0,0,0,3,22,0,0
2022,4,00-0031610,D.Waller,LV,TE,0,0,0,0,3,24,0,0
2022,15,00-0031610,D.Waller,LV,TE,0,0,0,0,3,48,1,0
2022,16,00-0031610,D.Waller,LV,TE,0,0,0,0,4,58,0,0
2022,17,00-0031610,D.Waller,LV,TE,0,0,0,0,3,72,1,0
2022,18,00-0031610,D.Waller,LV,TE,0,0,0,0,2,35,0,0
2022,1,00-0031687,R.Mostert,MIA,RB,0,0,16,0,1,16,0,0
2022,2,00-0031687,R.Mostert,MIA,RB,0,0,51,0,3,28,0,0
2022,3,00-0031687,R.Mostert,MIA,RB,0,0,11,0,0,0,0,0
2022,4,00-0031687,R.Mostert,MIA,RB,0,0,69,0,2,12,0,0
2022,5,00-0031687,R.Mostert,MIA,RB,0,0,113,1,1,9,0,0
2022,6,00-0031687,R.Mostert,MIA,RB,0,0,49,0,1,-1,0,0
2022,7,00-0031687,R.Mostert,MIA,RB,0,0,79,0,4,30,1,0
2022,8,00-0031687,R.Mostert,MIA,RB,0,0,64,0,1,3,0,0
2022,9,00-0031687,R.Mostert,MIA,RB,0,0,26,1,0,0,0,0
2022,10,00-0031687,R.Mostert,MIA,RB,0,0,65,1,4,22,0,0
2022,13,00-0031687,R.Mostert,MIA,RB,0,0,30,0,0,0,0,0
2022,14,00-0031687,R.Mostert,MIA,RB,0,0,37,0,1,7,0,0
2022,15,00-0031687,R.Mostert,MIA,RB,0,0,136,0,1,20,0,0
2022,16,00-0031687,R.Mostert,MIA,RB,0,0,45,0,2,4,0,0
2022,17,00-0031687,R.Mostert,MIA,RB,0,0,29,0,8,62,1,0
2022,18,00-0031687,R.Mostert,MIA,RB,0,0,71,0,2,-10,0,0
2022,1,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,0,0,0,0
2022,5,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,0,0,0,0
2022,6,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,1,16,0,0
2022,7,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,2,21,0,0
2022,10,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,0,0,0,0
2022,14,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,2,11,0,0
2022,15,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,3,28,1,0
2022,18,00-0031690,E.Tomlinson,DEN,TE,0,0,0,0,1,3,1,0
2022,1,00-0031763,D.Carter,LAC,WR,0,0,0,0,3,64,1,0
2022,2,00-0031763,D.Carter,LAC,WR,0,0,0,0,3,55,0,0
2022,3,00-0031763,D.Carter,LAC,WR,0,0,-5,0,3,31,0,0
2022,4,00-0031763,D.Carter,LAC,WR,0,0,0,0,2,16,0,0
2022,5,00-0031763,D.Carter,LAC,WR,0,0,0,0,2,9,0,0
2022,6,00-0031763,D.Carter,LAC,WR,0,0,0,0,3,17,0,0
2022,7,00-0031763,D.Carter,LAC,WR,0,0,0,0,3,37,0,0
2022,9,00-0031763,D.Carter,LAC,WR,0,0,0,0,5,53,0,0
2022,10,00-0031763,D.Carter,LAC,WR,0,0,0,0,4,64,1,0
2022,11,00-0031763,D.Carter,LAC,WR,0,0,0,0,3,33,0,0
2022,12,00-0031763,D.Carter,LAC,WR,0,0,0,0,7,73,1,0
2022,13,00-0031763,D.Carter,LAC,WR,0,0,0,0,1,14,0,0
2022,14,00-0031763,D.Carter,LAC,WR,0,0,0,0,1,0,0,0
2022,15,00-0031763,D.Carter,LAC,WR,0,0,-10,0,1,15,0,0
2022,17,00-0031763,D.Carter,LAC,WR,0,0,0,0,2,14,0,0
2022,18,00-0031763,D.Carter,LAC,WR,0,0,0,0,3,43,0,0
2022,19,00-0031763,D.Carter,LAC,WR,0,0,0,0,2,17,0,0
2022,2,00-0031787,J.Kumerow,BUF,WR,0,0,0,0,2,50,0,0
2022,3,00-0031787,J.Kumerow,BUF,WR,0,0,0,0,2,14,0,0
2022,8,00-0031787,J.Kumerow,BUF,WR,0,0,0,0,0,0,0,0
2022,9,00-0031787,J.Kumerow,BUF,WR,0,0,0,0,0,0,0,0
2022,7,00-0031800,T.Heinicke,WAS,QB,201,2,4,0,0,0,0,0
2022,8,00-0031800,T.Heinicke,WAS,QB,279,1,29,1,0,0,0,0
2022,9,00-0031800,T.Heinicke,WAS,QB,149,2,17,0,0,0,0,0
2022,10,00-0031800,T.Heinicke,WAS,QB,211,0,10,0,0,0,0,0
2022,11,00-0031800,T.Heinicke,WAS,QB,191,0,2,0,0,0,0,0
2022,12,00-0031800,T.Heinicke,WAS,QB,138,2,-1,0,0,0,0,0
2022,13,00-0031800,T.Heinicke,WAS,QB,275,2,6,0,0,0,0,0
2022,15,00-0031800,T.Heinicke,WAS,QB,249,1,33,0,0,0,0,0
2022,16,00-0031800,T.Heinicke,WAS,QB,166,2,-4,0,0,0,0,0
2022,6,00-0031806,M.Brown,LA,RB,0,0,15,0,1,13,0,0
2022,8,00-0031806,M.Brown,LA,RB,0,0,10,0,0,0,0,0
2022,9,00-0031806,M.Brown,LA,RB,0,0,9,0,1,10,0,0
2022,14,00-0031806,M.Brown,LA,RB,0,0,5,0,2,12,0,0
2022,15,00-0031806,M.Brown,LA,RB,0,0,0,0,0,0,0,0
2022,16,00-0031806,M.Brown,LA,RB,0,0,19,0,1,2,0,0
2022,17,00-0031806,M.Brown,LA,RB,0,0,23,1,0,0,0,0
2022,4,00-0031868,D.Byrd,ATL,WR,0,0,0,0,0,0,0,0
2022,5,00-0031868,D.Byrd,ATL,WR,0,0,0,0,0,0,0,0
2022,7,00-0031868,D.Byrd,ATL,WR,0,0,0,0,1,75,1,0
2022,8,00-0031868,D.Byrd,ATL,WR,0,0,0,0,3,67,1,0
2022,9,00-0031868,D.Byrd,ATL,WR,0,0,0,0,0,0,0,0
2022,10,00-0031868,D.Byrd,ATL,WR,0,0,0,0,3,58,0,0
2022,11,00-0031868,D.Byrd,ATL,WR,0,0,0,0,2,29,0,0
2022,13,00-0031868,D.Byrd,ATL,WR,0,0,0,0,1,12,0,0
2022,15,00-0031868,D.Byrd,ATL,WR,0,0,0,0,0,0,0,0
2022,16,00-0031868,D.Byrd,ATL,WR,0,0,0,0,1,15,0,0
2022,17,00-0031868,D.Byrd,ATL,WR,0,0,0,0,1,12,0,0
2022,18,00-0031868,D.Byrd,ATL,WR,0,0,0,0,1,0,0,0
2022,1,00-0031941,J.Crowder,BUF,WR,0,0,0,0,3,28,0,0
2022,2,00-0031941,J.Crowder,BUF,WR,0,0,0,0,1,16,0,0
2022,3,00-0031941,J.Crowder,BUF,WR,0,0,0,0,1,9,0,0
2022,4,00-0031941,J.Crowder,BUF,WR,0,0,0,0,1,7,0,0
2022,1,00-0032054,B.Perriman,TB,WR,0,0,-7,0,0,0,0,0
2022,2,00-0032054,B.Perriman,TB,WR,0,0,0,0,3,45,1,0
2022,3,00-0032054,B.Perriman,TB,WR,0,0,0,0,3,44,0,0
2022,6,00-0032054,B.Perriman,TB,WR,0,0,0,0,0,0,0,0
2022,8,00-0032054,B.Perriman,TB,WR,0,0,0,0,1,11,0,0
2022,9,00-0032054,B.Perriman,TB,WR,0,0,0,0,1,1,0,0
2022,12,00-0032054,B.Perriman,TB,WR,0,0,0,0,0,0,0,0
2022,18,00-0032054,B.Perriman,TB,WR,0,0,0,0,1,9,0,0
2022,5,00-0032058,T.Coleman,SF,RB,0,0,23,1,3,44,1,0
2022,6,00-0032058,T.Coleman,SF,RB,0,0,3,0,0,0,0,0
2022,17,00-0032062,B.Bell,KC,TE,0,0,0,0,1,17,1,0
2022,18,00-0032062,B.Bell,KC,TE,0,0,0,0,1,3,0,0
2022,20,00-0032062,B.Bell,KC,TE,0,0,0,0,1,4,0,0
2022,1,00-0032063,M.Davis,BAL,RB,0,0,11,0,0,0,0,0
2022,2,00-0032063,M.Davis,BAL,RB,0,0,4,0,0,0,0,0
2022,5,00-0032063,M.Davis,BAL,RB,0,0,3,0,0,0,0,0
2022,9,00-0032063,M.Davis,BAL,RB,0,0,0,0,1,7,0,0
2022,11,00-0032063,M.Davis,BAL,RB,0,0,0,0,1,-3,0,0
2022,1,00-0032104,A.Abdullah,LV,RB,0,0,0,0,0,0,0,0
2022,2,00-0032104,A.Abdullah,LV,RB,0,0,0,0,1,23,0,0
2022,7,00-0032104,A.Abdullah,LV,RB,0,0,0,0,2,7,0,0
2022,8,00-0032104,A.Abdullah,LV,RB,0,0,0,0,4,28,0,0
2022,9,00-0032104,A.Abdullah,LV,RB,0,0,0,0,1,8,0,0
2022,10,00-0032104,A.Abdullah,LV,RB,0,0,0,0,4,33,0,0
2022,11,00-0032104,A.Abdullah,LV,RB,0,0,0,0,3,5,0,0
2022,12,00-0032104,A.Abdullah,LV,RB,0,0,16,0,3,39,1,0
2022,13,00-0032104,A.Abdullah,LV,RB,0,0,4,0,0,0,0,0
2022,14,00-0032104,A.Abdullah,LV,RB,0,0,0,0,2,17,0,0
2022,15,00-0032104,A.Abdullah,LV,RB,0,0,0,0,2,14,0,0
2022,16,00-0032104,A.Abdullah,LV,RB,0,0,0,0,2,27,0,0
2022,18,00-0032104,A.Abdullah,LV,RB,0,0,0,0,1,10,0,0
2022,1,00-0032128,C.Conley,HOU,WR,0,0,0,0,0,0,0,0
2022,9,00-0032128,C.Conley,TEN,WR,0,0,0,0,0,0,0,0
2022,14,00-0032128,C.Conley,TEN,WR,0,0,0,0,1,27,0,0
2022,15,00-0032128,C.Conley,TEN,WR,0,0,0,0,3,19,0,0
2022,3,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,1,5,0,0
2022,5,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,2,12,0,0
2022,6,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,2,17,0,0
2022,7,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,1,5,0,0
2022,8,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,1,27,0,0
2022,9,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,3,16,0,0
2022,12,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,3,17,0,0
2022,13,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,1,31,0,0
2022,14,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,1,7,0,0
2022,15,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,2,41,2,0
2022,16,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,1,30,0,0
2022,17,00-0032134,C.Uzomah,NYJ,TE,0,0,0,0,3,24,0,0
2022,1,00-0032141,G.Swaim,TEN,TE,0,0,0,0,3,19,0,0
2022,3,00-0032141,G.Swaim,TEN,TE,0,0,0,0,3,19,1,0
2022,5,00-0032141,G.Swaim,TEN,TE,0,0,0,0,1,5,0,0
2022,7,00-0032141,G.Swaim,TEN,TE,0,0,0,0,0,0,0,0
2022,10,00-0032141,G.Swaim,TEN,TE,0,0,0,0,0,0,0,0
2022,11,00-0032141,G.Swaim,TEN,TE,0,0,0,0,1,3,0,0
2022,12,00-0032141,G.Swaim,TEN,TE,0,0,0,0,0,0,0,0
2022,13,00-0032141,G.Swaim,TEN,TE,0,0,0,0,1,4,0,0
2022,16,00-0032141,G.Swaim,TEN,TE,0,0,0,0,1,-1,0,0
2022,17,00-0032141,G.Swaim,TEN,TE,0,0,0,0,1,4,0,0
2022,18,00-0032141,G.Swaim,TEN,TE,0,0,0,0,1,5,0,0
2022,1,00-0032144,M.Gordon,DEN,RB,0,0,58,0,2,14,0,0
2022,2,00-0032144,M.Gordon,DEN,RB,0,0,47,0,1,6,0,0
2022,3,00-0032144,M.Gordon,DEN,RB,0,0,26,1,5,29,0,0
2022,4,00-0032144,M.Gordon,DEN,RB,0,0,8,0,0,0,0,0
2022,5,00-0032144,M.Gordon,DEN,RB,0,0,54,0,3,49,0,0
2022,6,00-0032144,M.Gordon,DEN,RB,0,0,8,0,0,0,0,0
2022,7,00-0032144,M.Gordon,DEN,RB,0,0,33,0,2,17,0,0
